FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Below LWC,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
26011,10932.00,14881.00,11068.00,10735.00,5619.00,4569.00,9116.00,66920.00,13724.83,11068.00,10566.00,10735.00,61594.83,223.00,-4237.00,57427.86,0.51,-48004.00,-4237.00,24127.56,0.13,223.00,-4237.00,57456.66,0.51,6322.00,-16237.00,37707.58,0.29,223.00,-4237.00,60742.06,0.49,-3038.00,-6307.00,72408.38,0.62
26013,9516.00,14881.00,11068.00,10735.00,5619.00,4569.00,8892.00,65280.00,13724.83,11068.00,10566.00,10735.00,60178.83,223.00,-4237.00,54166.84,0.39,-48004.00,-4237.00,20047.39,0.04,223.00,-4237.00,54195.64,0.39,6322.00,-16237.00,33305.00,0.18,223.00,-4237.00,57526.05,0.48,-3038.00,-6307.00,73824.38,0.58
26015,10692.00,14881.00,11068.00,10735.00,5619.00,4569.00,9078.00,66642.00,15058.78,11068.00,10566.00,10772.81,62726.59,223.00,-4237.00,60973.11,0.31,-48004.00,-4237.00,22995.80,0.07,223.00,-4237.00,61001.91,0.31,6322.00,-16237.00,45644.31,0.21,223.00,-4237.00,64242.31,0.40,-3038.00,-6307.00,76202.62,0.41
26017,10524.00,14881.00,11068.00,10735.00,5619.00,4569.00,9051.00,66447.00,14817.97,11068.00,10566.00,10155.18,61700.15,223.00,-4237.00,57322.54,0.43,-48004.00,-4237.00,24022.25,0.12,223.00,-4237.00,57351.34,0.43,6322.00,-16237.00,37602.27,0.25,223.00,-4237.00,60636.74,0.41,-3038.00,-6307.00,72303.07,0.53
26019,12096.00,14881.00,11068.00,10735.00,5619.00,4569.00,9299.00,68267.00,14175.91,11068.00,10566.00,10401.11,62876.03,223.00,-4237.00,60823.68,0.39,-48004.00,-4237.00,22846.37,0.09,223.00,-4237.00,60852.48,0.39,6322.00,-16237.00,45494.87,0.25,223.00,-4237.00,64092.88,0.46,-3038.00,-6307.00,76053.19,0.49
26021,11196.00,14881.00,11068.00,10735.00,5619.00,4569.00,9157.00,67225.00,14858.47,11068.00,10566.00,10206.45,62463.92,223.00,-4237.00,61235.78,0.42,-48004.00,-4237.00,23258.48,0.13,223.00,-4237.00,61264.58,0.42,6322.00,-16237.00,39053.82,0.25,223.00,-4237.00,64504.99,0.50,-3038.00,-6307.00,76465.30,0.51
26023,10848.00,14881.00,11068.00,10735.00,5619.00,4569.00,9103.00,66823.00,14373.79,11068.00,10566.00,10134.71,61559.50,223.00,-4237.00,57463.19,0.46,-48004.00,-4237.00,24162.90,0.10,223.00,-4237.00,57491.99,0.46,6322.00,-16237.00,37742.92,0.26,223.00,-4237.00,60777.39,0.44,-3038.00,-6307.00,72443.72,0.56
26025,10428.00,14881.00,11068.00,10735.00,5619.00,4569.00,9036.00,66336.00,15034.12,11068.00,10566.00,10108.49,61773.62,223.00,-4237.00,57249.07,0.46,-48004.00,-4237.00,23948.78,0.11,223.00,-4237.00,57277.87,0.46,6322.00,-16237.00,37528.80,0.25,223.00,-4237.00,60563.27,0.44,-3038.00,-6307.00,72229.60,0.56
26027,10980.00,14881.00,11068.00,10735.00,5619.00,4569.00,9123.00,66975.00,14246.43,11068.00,10566.00,10360.50,61789.93,223.00,-4237.00,57232.76,0.43,-48004.00,-4237.00,23932.47,0.10,223.00,-4237.00,57261.56,0.43,6322.00,-16237.00,37512.49,0.23,223.00,-4237.00,60546.96,0.40,-3038.00,-6307.00,72213.29,0.54
26029,10272.00,14881.00,11068.00,10735.00,5619.00,4569.00,9012.00,66156.00,14246.43,11068.00,10566.00,10735.00,61456.43,223.00,-4237.00,57566.26,0.41,-48004.00,-4237.00,24265.96,0.09,223.00,-4237.00,57595.06,0.41,6322.00,-16237.00,37845.99,0.22,223.00,-4237.00,60880.46,0.39,-3038.00,-6307.00,72546.79,0.52
26031,11268.00,14881.00,11068.00,10735.00,5619.00,4569.00,9169.00,67309.00,14246.43,11068.00,10566.00,10735.00,62452.43,223.00,-4237.00,61247.27,0.47,-48004.00,-4237.00,23269.96,0.12,223.00,-4237.00,61276.07,0.47,6322.00,-16237.00,39065.31,0.26,223.00,-4237.00,64516.47,0.56,-3038.00,-6307.00,76476.79,0.58
26033,9624.00,14881.00,11068.00,10735.00,5619.00,4569.00,8910.00,65406.00,14824.74,11068.00,10566.00,9782.46,60434.21,223.00,-4237.00,58588.48,0.48,-48004.00,-4237.00,19792.02,0.04,223.00,-4237.00,58617.28,0.48,6322.00,-16237.00,33049.63,0.19,223.00,-4237.00,57270.67,0.49,-3038.00,-6307.00,73569.01,0.57
26035,9516.00,14881.00,11068.00,10735.00,5619.00,4569.00,8892.00,65280.00,14824.74,11068.00,10566.00,10735.00,61278.74,223.00,-4237.00,57743.95,0.58,-48004.00,-4237.00,24443.65,0.16,223.00,-4237.00,57772.75,0.58,6322.00,-16237.00,35114.38,0.23,223.00,-4237.00,61058.15,0.55,-3038.00,-6307.00,72724.47,0.68
26037,12156.00,14881.00,11068.00,10735.00,5619.00,4569.00,9309.00,68337.00,16695.75,11068.00,10566.00,10466.59,65521.34,223.00,-4237.00,67532.39,0.35,-48004.00,-4237.00,25663.76,0.06,223.00,-4237.00,67561.19,0.35,6322.00,-16237.00,54661.14,0.23,223.00,-4237.00,66079.58,0.36,-3038.00,-6307.00,78333.88,0.36
26039,10452.00,14881.00,11068.00,10735.00,5619.00,4569.00,9040.00,66364.00,16695.75,11068.00,10566.00,10735.00,64085.75,223.00,-4237.00,64290.96,0.52,-48004.00,-4237.00,21636.65,0.13,223.00,-4237.00,64319.76,0.52,6322.00,-16237.00,48025.18,0.29,223.00,-4237.00,67515.17,0.51,-3038.00,-6307.00,79769.47,0.50
26041,11268.00,14881.00,11068.00,10735.00,5619.00,4569.00,9169.00,67309.00,13950.56,11068.00,10566.00,9915.25,61336.81,223.00,-4237.00,57685.88,0.47,-48004.00,-4237.00,24385.58,0.12,223.00,-4237.00,57714.68,0.47,6322.00,-16237.00,35056.31,0.18,223.00,-4237.00,61000.08,0.45,-3038.00,-6307.00,72666.40,0.57
26043,9516.00,14881.00,11068.00,10735.00,5619.00,4569.00,8892.00,65280.00,13376.72,11068.00,10566.00,10002.06,59097.78,223.00,-4237.00,55247.90,0.36,-48004.00,-4237.00,21128.45,0.02,223.00,-4237.00,55276.70,0.36,6322.00,-16237.00,31476.76,0.18,223.00,-4237.00,58607.10,0.43,-3038.00,-6307.00,69979.44,0.45
26045,12156.00,14881.00,11068.00,10735.00,5619.00,4569.00,9309.00,68337.00,16972.83,11068.00,10566.00,10452.31,65784.15,223.00,-4237.00,67269.58,0.38,-48004.00,-4237.00,25400.95,0.07,223.00,-4237.00,67298.38,0.38,6322.00,-16237.00,54398.33,0.27,223.00,-4237.00,70448.78,0.36,-3038.00,-6307.00,78071.07,0.39
26047,11796.00,14881.00,11068.00,10735.00,5619.00,4569.00,9252.00,67920.00,16972.83,11068.00,10566.00,10735.00,65706.83,223.00,-4237.00,67346.89,0.42,-48004.00,-4237.00,25478.26,0.06,223.00,-4237.00,67375.69,0.42,6322.00,-16237.00,54475.64,0.32,223.00,-4237.00,70526.10,0.40,-3038.00,-6307.00,78148.38,0.43
26049,11124.00,14881.00,11068.00,10735.00,5619.00,4569.00,9146.00,67142.00,15613.46,11068.00,10566.00,9934.08,62874.55,223.00,-4237.00,60825.15,0.44,-48004.00,-4237.00,22847.85,0.15,223.00,-4237.00,60853.95,0.44,6322.00,-16237.00,45496.35,0.33,223.00,-4237.00,64094.36,0.53,-3038.00,-6307.00,76054.67,0.54
26051,11268.00,14881.00,11068.00,10735.00,5619.00,4569.00,9169.00,67309.00,15613.46,11068.00,10566.00,10735.00,63819.46,223.00,-4237.00,64557.25,0.57,-48004.00,-4237.00,21902.93,0.16,223.00,-4237.00,64586.05,0.57,6322.00,-16237.00,48291.47,0.35,223.00,-4237.00,63149.44,0.47,-3038.00,-6307.00,75109.75,0.60
26053,10464.00,14881.00,11068.00,10735.00,5619.00,4569.00,9042.00,66378.00,15613.46,11068.00,10566.00,10735.00,63015.46,223.00,-4237.00,60684.24,0.54,-48004.00,-4237.00,22706.93,0.16,223.00,-4237.00,60713.04,0.54,6322.00,-16237.00,45355.44,0.41,223.00,-4237.00,63953.44,0.63,-3038.00,-6307.00,75913.75,0.64
26055,13104.00,14881.00,11068.00,10735.00,5619.00,4569.00,9458.00,69434.00,16768.05,11068.00,10566.00,10371.60,66446.66,223.00,-4237.00,66607.07,0.39,-48004.00,-4237.00,24738.44,0.07,223.00,-4237.00,66635.87,0.39,6322.00,-16237.00,58103.23,0.35,223.00,-4237.00,69786.27,0.37,-3038.00,-6307.00,82334.56,0.39
26057,9780.00,14881.00,11068.00,10735.00,5619.00,4569.00,8934.00,65586.00,14367.40,11068.00,10566.00,9816.56,60166.97,223.00,-4237.00,54178.71,0.39,-48004.00,-4237.00,20059.26,0.04,223.00,-4237.00,54207.51,0.39,6322.00,-16237.00,33316.87,0.18,223.00,-4237.00,57537.92,0.47,-3038.00,-6307.00,73836.25,0.56
26059,10884.00,14881.00,11068.00,10735.00,5619.00,4569.00,9108.00,66864.00,14416.59,11068.00,10566.00,10093.18,61596.76,223.00,-4237.00,57425.92,0.47,-48004.00,-4237.00,24125.63,0.12,223.00,-4237.00,57454.72,0.47,6322.00,-16237.00,37705.65,0.27,223.00,-4237.00,60740.13,0.44,-3038.00,-6307.00,72406.45,0.57
26061,9672.00,14881.00,11068.00,10735.00,5619.00,4569.00,8917.00,65461.00,13989.65,11068.00,10566.00,9467.43,59332.08,223.00,-4237.00,55013.59,0.44,-48004.00,-4237.00,20894.14,0.03,223.00,-4237.00,55042.39,0.44,6322.00,-16237.00,31242.46,0.25,223.00,-4237.00,58372.80,0.52,-3038.00,-6307.00,69745.13,0.56
26063,11124.00,14881.00,11068.00,10735.00,5619.00,4569.00,9146.00,67142.00,13989.65,11068.00,10566.00,10735.00,62051.65,223.00,-4237.00,61648.05,0.44,-48004.00,-4237.00,23670.74,0.13,223.00,-4237.00,61676.85,0.44,6322.00,-16237.00,37250.76,0.26,223.00,-4237.00,60285.24,0.45,-3038.00,-6307.00,76877.56,0.56
26065,12156.00,14881.00,11068.00,10735.00,5619.00,4569.00,9309.00,68337.00,17467.47,11068.00,10566.00,10429.55,66256.02,223.00,-4237.00,66797.70,0.48,-48004.00,-4237.00,24929.07,0.13,223.00,-4237.00,66826.50,0.48,6322.00,-16237.00,58293.87,0.43,223.00,-4237.00,69976.91,0.46,-3038.00,-6307.00,82525.19,0.48
26067,10932.00,14881.00,11068.00,10735.00,5619.00,4569.00,9116.00,66920.00,15649.87,11068.00,10566.00,10419.59,63204.46,223.00,-4237.00,60495.24,0.38,-48004.00,-4237.00,22517.94,0.11,223.00,-4237.00,60524.04,0.38,6322.00,-16237.00,45166.44,0.28,223.00,-4237.00,63764.45,0.47,-3038.00,-6307.00,75724.76,0.48
26069,11268.00,14881.00,11068.00,10735.00,5619.00,4569.00,9169.00,67309.00,15649.87,11068.00,10566.00,10735.00,63855.87,223.00,-4237.00,64520.84,0.60,-48004.00,-4237.00,21866.53,0.15,223.00,-4237.00,64549.64,0.60,6322.00,-16237.00,48255.06,0.34,223.00,-4237.00,63113.04,0.48,-3038.00,-6307.00,75073.35,0.63
26071,9756.00,14881.00,11068.00,10735.00,5619.00,4569.00,8930.00,65558.00,15649.87,11068.00,10566.00,10735.00,62343.87,223.00,-4237.00,61355.83,0.50,-48004.00,-4237.00,23378.53,0.12,223.00,-4237.00,61384.63,0.50,6322.00,-16237.00,39173.87,0.31,223.00,-4237.00,64625.04,0.61,-3038.00,-6307.00,76585.35,0.62
26073,11052.00,14881.00,11068.00,10735.00,5619.00,4569.00,9135.00,67059.00,16796.15,11068.00,10566.00,9802.07,63853.22,223.00,-4237.00,64523.50,0.57,-48004.00,-4237.00,21869.18,0.21,223.00,-4237.00,64552.30,0.57,6322.00,-16237.00,48257.71,0.37,223.00,-4237.00,63115.69,0.48,-3038.00,-6307.00,75076.00,0.59
26075,12744.00,14881.00,11068.00,10735.00,5619.00,4569.00,9402.00,69018.00,15419.16,11068.00,10566.00,10229.00,64595.16,223.00,-4237.00,63781.55,0.50,-48004.00,-4237.00,21127.23,0.03,223.00,-4237.00,63810.35,0.50,6322.00,-16237.00,51275.66,0.38,223.00,-4237.00,67005.76,0.48,-3038.00,-6307.00,79260.05,0.48
26077,11340.00,14881.00,11068.00,10735.00,5619.00,4569.00,9180.00,67392.00,16898.61,11068.00,10566.00,10349.52,64791.12,223.00,-4237.00,63585.59,0.39,-48004.00,-4237.00,26393.97,0.09,223.00,-4237.00,63614.39,0.39,6322.00,-16237.00,51079.70,0.37,223.00,-4237.00,66809.79,0.47,-3038.00,-6307.00,79064.09,0.48
26079,11892.00,14881.00,11068.00,10735.00,5619.00,4569.00,9267.00,68031.00,14206.31,11068.00,10566.00,10378.30,62679.62,223.00,-4237.00,61020.08,0.46,-48004.00,-4237.00,23042.78,0.15,223.00,-4237.00,61048.88,0.46,6322.00,-16237.00,45691.28,0.35,223.00,-4237.00,64289.29,0.56,-3038.00,-6307.00,76249.60,0.59
26081,12396.00,14881.00,11068.00,10735.00,5619.00,4569.00,9347.00,68615.00,17295.01,11068.00,10566.00,10781.27,66675.28,223.00,-4237.00,66378.45,0.41,-48004.00,-4237.00,24509.81,0.09,223.00,-4237.00,66407.25,0.41,6322.00,-16237.00,57874.61,0.37,223.00,-4237.00,69557.65,0.39,-3038.00,-6307.00,82105.94,0.41
26083,11376.00,14881.00,11068.00,10735.00,5619.00,4569.00,9186.00,67434.00,12598.99,11068.00,10566.00,9587.36,59765.35,223.00,-4237.00,54580.32,0.41,-48004.00,-4237.00,20460.87,0.03,223.00,-4237.00,54609.12,0.41,6322.00,-16237.00,33718.48,0.17,223.00,-4237.00,57939.53,0.50,-3038.00,-6307.00,69311.86,0.54
26085,10512.00,14881.00,11068.00,10735.00,5619.00,4569.00,9050.00,66434.00,12598.99,11068.00,10566.00,10735.00,60048.99,223.00,-4237.00,54296.69,0.54,-48004.00,-4237.00,20177.23,0.07,223.00,-4237.00,54325.49,0.54,6322.00,-16237.00,33434.84,0.31,223.00,-4237.00,57655.89,0.64,-3038.00,-6307.00,69028.23,0.67
26087,13488.00,14881.00,11068.00,10735.00,5619.00,4569.00,9519.00,69879.00,15769.19,11068.00,10566.00,10526.51,65986.70,223.00,-4237.00,67067.02,0.39,-48004.00,-4237.00,25198.39,0.07,223.00,-4237.00,67095.82,0.39,6322.00,-16237.00,54195.77,0.25,223.00,-4237.00,70246.23,0.36,-3038.00,-6307.00,82794.51,0.37
26089,11976.00,14881.00,11068.00,10735.00,5619.00,4569.00,9280.00,68128.00,16215.67,11068.00,10566.00,10411.41,64806.09,223.00,-4237.00,63570.63,0.27,-48004.00,-4237.00,26379.01,0.05,223.00,-4237.00,63599.43,0.27,6322.00,-16237.00,51064.74,0.28,223.00,-4237.00,66794.83,0.36,-3038.00,-6307.00,79049.13,0.38
26091,10452.00,14881.00,11068.00,10735.00,5619.00,4569.00,9040.00,66364.00,15239.42,11068.00,10566.00,10318.35,62212.76,223.00,-4237.00,61486.94,0.39,-48004.00,-4237.00,23509.63,0.10,223.00,-4237.00,61515.74,0.39,6322.00,-16237.00,37089.65,0.23,223.00,-4237.00,60124.13,0.40,-3038.00,-6307.00,76716.45,0.48
26093,15432.00,14881.00,11068.00,10735.00,5619.00,4569.00,9825.00,72129.00,18078.37,11068.00,10566.00,10516.33,70229.70,223.00,-4237.00,72178.05,0.31,-48004.00,-4237.00,26005.25,0.03,223.00,-4237.00,72206.85,0.31,6322.00,-16237.00,63055.01,0.19,223.00,-4237.00,75267.25,0.30,-3038.00,-6307.00,88045.51,0.38
26095,10860.00,14881.00,11068.00,10735.00,5619.00,4569.00,9104.00,66836.00,18078.37,11068.00,10566.00,10735.00,65876.37,223.00,-4237.00,67177.36,0.58,-48004.00,-4237.00,25308.72,0.09,223.00,-4237.00,67206.16,0.58,6322.00,-16237.00,54306.11,0.44,223.00,-4237.00,70356.56,0.56,-3038.00,-6307.00,82904.85,0.57
26097,9900.00,14881.00,11068.00,10735.00,5619.00,4569.00,8953.00,65725.00,18078.37,11068.00,10566.00,10735.00,64916.37,223.00,-4237.00,63460.34,0.47,-48004.00,-4237.00,26268.72,0.08,223.00,-4237.00,63489.14,0.47,6322.00,-16237.00,55266.11,0.39,223.00,-4237.00,66684.55,0.55,-3038.00,-6307.00,78938.85,0.57
26099,13488.00,14881.00,11068.00,10735.00,5619.00,4569.00,9519.00,69879.00,17690.52,11068.00,10566.00,10493.00,67874.52,223.00,-4237.00,69856.22,0.38,-48004.00,-4237.00,23310.57,0.09,223.00,-4237.00,69885.02,0.38,6322.00,-16237.00,61042.78,0.34,223.00,-4237.00,72990.42,0.45,-3038.00,-6307.00,85832.69,0.54
26101,9708.00,14881.00,11068.00,10735.00,5619.00,4569.00,8923.00,65503.00,17690.52,11068.00,10566.00,10735.00,64336.52,223.00,-4237.00,64040.19,0.56,-48004.00,-4237.00,21385.87,0.14,223.00,-4237.00,64068.99,0.56,6322.00,-16237.00,51534.30,0.43,223.00,-4237.00,67264.40,0.54,-3038.00,-6307.00,79518.69,0.56
26103,10392.00,14881.00,11068.00,10735.00,5619.00,4569.00,9031.00,66295.00,14995.41,11068.00,10566.00,10204.46,61794.88,223.00,-4237.00,57227.81,0.44,-48004.00,-4237.00,23927.52,0.14,223.00,-4237.00,57256.61,0.44,6322.00,-16237.00,37507.54,0.28,223.00,-4237.00,60542.01,0.42,-3038.00,-6307.00,72208.34,0.54
26105,10524.00,14881.00,11068.00,10735.00,5619.00,4569.00,9051.00,66447.00,15132.87,11068.00,10566.00,9811.03,61670.91,223.00,-4237.00,57351.78,0.47,-48004.00,-4237.00,24051.49,0.10,223.00,-4237.00,57380.58,0.47,6322.00,-16237.00,37631.51,0.27,223.00,-4237.00,60665.99,0.44,-3038.00,-6307.00,72332.31,0.57
26107,10632.00,14881.00,11068.00,10735.00,5619.00,4569.00,9068.00,66572.00,15264.84,11068.00,10566.00,9690.34,61790.18,223.00,-4237.00,57232.51,0.49,-48004.00,-4237.00,23932.22,0.15,223.00,-4237.00,57261.31,0.49,6322.00,-16237.00,37512.24,0.28,223.00,-4237.00,60546.72,0.46,-3038.00,-6307.00,72213.04,0.60
26109,10128.00,14881.00,11068.00,10735.00,5619.00,4569.00,8989.00,65989.00,13305.69,11068.00,10566.00,9789.44,59426.13,223.00,-4237.00,54919.54,0.39,-48004.00,-4237.00,20800.09,0.00,223.00,-4237.00,54948.34,0.38,6322.00,-16237.00,31148.41,0.19,223.00,-4237.00,58278.75,0.47,-3038.00,-6307.00,69651.08,0.50
26111,13152.00,14881.00,11068.00,10735.00,5619.00,4569.00,9466.00,69490.00,16166.87,11068.00,10566.00,10462.95,65984.82,223.00,-4237.00,67068.91,0.41,-48004.00,-4237.00,25200.27,0.08,223.00,-4237.00,67097.71,0.41,6322.00,-16237.00,54197.66,0.29,223.00,-4237.00,70248.11,0.39,-3038.00,-6307.00,82796.40,0.41
26113,10788.00,14881.00,11068.00,10735.00,5619.00,4569.00,9093.00,66753.00,13728.03,11068.00,10566.00,10127.71,60846.73,223.00,-4237.00,58175.95,0.47,-48004.00,-4237.00,19379.49,0.03,223.00,-4237.00,58204.75,0.47,6322.00,-16237.00,35546.39,0.27,223.00,-4237.00,61490.16,0.44,-3038.00,-6307.00,73156.48,0.59
26115,13032.00,14881.00,11068.00,10735.00,5619.00,4569.00,9447.00,69351.00,16504.12,11068.00,10566.00,10608.46,66347.59,223.00,-4237.00,66706.14,0.39,-48004.00,-4237.00,24837.51,0.08,223.00,-4237.00,66734.94,0.39,6322.00,-16237.00,58202.30,0.35,223.00,-4237.00,69885.34,0.37,-3038.00,-6307.00,82433.63,0.38
26117,11064.00,14881.00,11068.00,10735.00,5619.00,4569.00,9137.00,67073.00,14388.36,11068.00,10566.00,10772.87,62428.22,223.00,-4237.00,61271.48,0.45,-48004.00,-4237.00,23294.17,0.11,223.00,-4237.00,61300.28,0.45,6322.00,-16237.00,39089.52,0.26,223.00,-4237.00,64540.68,0.55,-3038.00,-6307.00,76500.99,0.56
26119,11136.00,14881.00,11068.00,10735.00,5619.00,4569.00,9148.00,67156.00,14388.36,11068.00,10566.00,10735.00,62462.36,223.00,-4237.00,61237.34,0.51,-48004.00,-4237.00,23260.04,0.13,223.00,-4237.00,61266.14,0.51,6322.00,-16237.00,39055.38,0.27,223.00,-4237.00,64506.55,0.62,-3038.00,-6307.00,76466.86,0.65
26121,10440.00,14881.00,11068.00,10735.00,5619.00,4569.00,9038.00,66350.00,14541.27,11068.00,10566.00,9993.31,61177.58,223.00,-4237.00,57845.11,0.47,-48004.00,-4237.00,19048.64,0.05,223.00,-4237.00,57873.91,0.47,6322.00,-16237.00,35215.54,0.16,223.00,-4237.00,61159.31,0.45,-3038.00,-6307.00,72825.63,0.57
26123,10032.00,14881.00,11068.00,10735.00,5619.00,4569.00,8974.00,65878.00,14541.27,11068.00,10566.00,10735.00,61511.27,223.00,-4237.00,57511.42,0.46,-48004.00,-4237.00,24211.12,0.12,223.00,-4237.00,57540.22,0.46,6322.00,-16237.00,37791.15,0.27,223.00,-4237.00,60825.62,0.44,-3038.00,-6307.00,72491.94,0.57
26125,13488.00,14881.00,11068.00,10735.00,5619.00,4569.00,9519.00,69879.00,19685.70,11068.00,10566.00,10495.24,69871.93,223.00,-4237.00,72535.82,0.37,-48004.00,-4237.00,26363.03,0.06,223.00,-4237.00,72564.62,0.37,6322.00,-16237.00,63412.78,0.26,223.00,-4237.00,75625.02,0.35,-3038.00,-6307.00,88403.28,0.44
26127,9840.00,14881.00,11068.00,10735.00,5619.00,4569.00,8944.00,65656.00,19685.70,11068.00,10566.00,10735.00,66463.70,223.00,-4237.00,66590.03,0.53,-48004.00,-4237.00,24721.40,0.11,223.00,-4237.00,66618.83,0.53,6322.00,-16237.00,58086.19,0.47,223.00,-4237.00,69769.23,0.51,-3038.00,-6307.00,82317.52,0.51
26129,9540.00,14881.00,11068.00,10735.00,5619.00,4569.00,8896.00,65308.00,19685.70,11068.00,10566.00,10735.00,66163.70,223.00,-4237.00,66890.03,0.60,-48004.00,-4237.00,25021.40,0.15,223.00,-4237.00,66918.83,0.60,6322.00,-16237.00,54018.78,0.44,223.00,-4237.00,70069.23,0.58,-3038.00,-6307.00,82617.52,0.59
26131,10116.00,14881.00,11068.00,10735.00,5619.00,4569.00,8987.00,65975.00,19685.70,11068.00,10566.00,10735.00,66739.70,223.00,-4237.00,66314.03,0.60,-48004.00,-4237.00,24445.40,0.16,223.00,-4237.00,66342.83,0.60,6322.00,-16237.00,57810.19,0.55,223.00,-4237.00,69493.23,0.58,-3038.00,-6307.00,82041.52,0.60
26133,10836.00,14881.00,11068.00,10735.00,5619.00,4569.00,9101.00,66809.00,19685.70,11068.00,10566.00,10735.00,67459.70,223.00,-4237.00,70271.04,0.53,-48004.00,-4237.00,23725.40,0.13,223.00,-4237.00,70299.84,0.53,6322.00,-16237.00,57090.19,0.51,223.00,-4237.00,73405.25,0.61,-3038.00,-6307.00,81321.52,0.56
26135,10236.00,14881.00,11068.00,10735.00,5619.00,4569.00,9006.00,66114.00,19685.70,11068.00,10566.00,10735.00,66859.70,223.00,-4237.00,66194.03,0.63,-48004.00,-4237.00,24325.40,0.14,223.00,-4237.00,66222.83,0.63,6322.00,-16237.00,57690.19,0.59,223.00,-4237.00,69373.23,0.60,-3038.00,-6307.00,81921.52,0.65
26137,11196.00,14881.00,11068.00,10735.00,5619.00,4569.00,9157.00,67225.00,19685.70,11068.00,10566.00,10735.00,67819.70,223.00,-4237.00,69911.04,0.43,-48004.00,-4237.00,23365.40,0.08,223.00,-4237.00,69939.84,0.43,6322.00,-16237.00,61097.60,0.36,223.00,-4237.00,73045.25,0.51,-3038.00,-6307.00,85887.52,0.63
26139,13044.00,14881.00,11068.00,10735.00,5619.00,4569.00,9449.00,69365.00,16929.14,11068.00,10566.00,10777.96,66954.10,223.00,-4237.00,66099.63,0.36,-48004.00,-4237.00,24230.99,0.06,223.00,-4237.00,66128.43,0.36,6322.00,-16237.00,57595.79,0.32,223.00,-4237.00,69278.83,0.33,-3038.00,-6307.00,81827.12,0.35
26141,10788.00,14881.00,11068.00,10735.00,5619.00,4569.00,9093.00,66753.00,16929.14,11068.00,10566.00,10735.00,64655.14,223.00,-4237.00,63721.57,0.56,-48004.00,-4237.00,21067.25,0.02,223.00,-4237.00,63750.37,0.56,6322.00,-16237.00,51215.68,0.40,223.00,-4237.00,66945.78,0.53,-3038.00,-6307.00,79200.07,0.55
26143,10080.00,14881.00,11068.00,10735.00,5619.00,4569.00,8981.00,65933.00,16929.14,11068.00,10566.00,10735.00,63947.14,223.00,-4237.00,64429.57,0.66,-48004.00,-4237.00,21775.25,0.19,223.00,-4237.00,64458.37,0.66,6322.00,-16237.00,48163.79,0.39,223.00,-4237.00,63021.76,0.53,-3038.00,-6307.00,79908.07,0.66
26145,11328.00,14881.00,11068.00,10735.00,5619.00,4569.00,9178.00,67378.00,14898.07,11068.00,10566.00,10066.75,62495.82,223.00,-4237.00,61203.88,0.42,-48004.00,-4237.00,23226.58,0.14,223.00,-4237.00,61232.68,0.42,6322.00,-16237.00,39021.92,0.25,223.00,-4237.00,64473.09,0.51,-3038.00,-6307.00,76433.40,0.53
26147,13488.00,14881.00,11068.00,10735.00,5619.00,4569.00,9519.00,69879.00,15877.01,11068.00,10566.00,10514.39,66082.40,223.00,-4237.00,66971.33,0.44,-48004.00,-4237.00,25102.69,0.10,223.00,-4237.00,67000.13,0.44,6322.00,-16237.00,54100.08,0.32,223.00,-4237.00,70150.53,0.42,-3038.00,-6307.00,82698.82,0.44
26149,10428.00,14881.00,11068.00,10735.00,5619.00,4569.00,9036.00,66336.00,14219.98,11068.00,10566.00,10347.73,61198.71,223.00,-4237.00,57823.97,0.44,-48004.00,-4237.00,19027.51,0.04,223.00,-4237.00,57852.77,0.44,6322.00,-16237.00,35194.41,0.14,223.00,-4237.00,61138.18,0.40,-3038.00,-6307.00,72804.50,0.55
26151,9972.00,14881.00,11068.00,10735.00,5619.00,4569.00,8964.00,65808.00,14219.98,11068.00,10566.00,10735.00,61129.98,223.00,-4237.00,57892.70,0.47,-48004.00,-4237.00,19096.24,0.04,223.00,-4237.00,57921.50,0.47,6322.00,-16237.00,35263.14,0.14,223.00,-4237.00,61206.91,0.44,-3038.00,-6307.00,72873.23,0.58
26153,9516.00,14881.00,11068.00,10735.00,5619.00,4569.00,8892.00,65280.00,14219.98,11068.00,10566.00,10735.00,60673.98,223.00,-4237.00,58348.70,0.52,-48004.00,-4237.00,19552.24,0.03,223.00,-4237.00,58377.50,0.52,6322.00,-16237.00,35719.14,0.35,223.00,-4237.00,57030.90,0.53,-3038.00,-6307.00,73329.23,0.63
26155,10176.00,14881.00,11068.00,10735.00,5619.00,4569.00,8997.00,66045.00,14860.77,11068.00,10566.00,10264.36,61504.13,223.00,-4237.00,57518.55,0.42,-48004.00,-4237.00,24218.26,0.10,223.00,-4237.00,57547.35,0.42,6322.00,-16237.00,37798.28,0.23,223.00,-4237.00,60832.76,0.39,-3038.00,-6307.00,72499.08,0.52
