FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Marriage Wage,MIDS Daycare Wage,MIDS Below LWC, 4xTC Taxes , 4xTC Benefits , 4xTC LW , 4xTC Marriage Wage , 4xTC Daycare Wage ,4xTC Below LWC, 8xTC Taxes , 8xTC Benefits , 8xTC LW , 8xTC Marriage Wage , 8xTC Daycare Wage ,8xTC Below LWC, Marriage Credit Taxes , Marriage Credit Benefits , Marriage Credit LWC , Marriage Credit Marriage Wage , Marriage Credit Daycare Wage ,Marriage Credit Below LWC,Daycare Tax, Daycare Benefits , Daycare LWC , Daycare Marriage Wage , Daycare Daycare Wage ,Daycare Below LWC, UBI_12k Tax , UBI_12k Benefits , UBI_12k LWC , UBI_12k Marriage Wage , UBI_12k Daycare Wage ,UBI_12k Below LWC, UBI_6k+MBI_12k Tax , UBI_6k+MBI_12k Benefits , UBI_6k+MBI_12k LWC , UBI_6k+MBI_12k Marriage Wage , UBI_6k+MBI_12k Daycare Wage ,UBI_6k+MBI_12k Below LWC, MBI_24k Tax , MBI_24k Benefits , MBI_24k LWC , MBI_24k Marriage Wage , MBI_24k Daycare Wage ,MBI_24k Below LWC, Expanded Safety Net Tax , Expanded Safety Net Benefits , Expanded Safety Net LWC , Expanded Safety Net Marriage Wage , Expanded Safety Net Daycare Wage ,Expanded Safety Net Below LWC
42077,11688,7312,8011,7901,5639,3987,6498,51036,8109,8011,8483,7959,2473,-160,54501.05,0,17529.83,0.41,-13558,-160,38291,4404,14612,0.22,-40361,-160,32731,5422,12844,0.17,3403,-20314,38891,5112,15686,0.31,2473,-10536,39290,3548,15254,0.31,9158,-12160,63517,10666,28099,0.38,7737,-24160,34488,3648,17062,0.25,7663,-24160,34488,3648,17062,0.25,3096,-160,51115,3205,39091,0.39
42103,13932,7312,8011,7901,5639,3987,6825,53607,7274,8011,8483,8483,2473,-160,57660.85,3159.8,9479.4,0.48,-13558,-160,38291,4404,9008,0.19,-40361,-160,32731,5422,9133,0.13,3403,-20314,38891,5112,10274,0.26,2473,-10536,42495,6753,14374,0.23,9158,-12160,68436,4919,22344,0.49,7737,-24160,41583,7095,17038,0.23,7663,-24160,41583,7095,17038,0.23,3096,-160,54320,6411,36640,0.32
42101,13620,7312,8011,7901,5639,3987,6780,53250,8437,8011,8483,8448,2473,-160,57660.85,3159.8,9479.4,0.67,-13558,-160,42457,8570,13174,0.44,-40361,-160,32731,0,9133,0.3,3403,-20314,43765,9986,15148,0.43,2473,-10536,53452,17710,25331,0.54,9158,-12160,73355,9838,30642,0.65,7737,-24160,41583,7095,18686,0.45,7663,-24160,41583,7095,18686,0.45,3096,-160,57526,9616,41630,0.59
42045,13620,7312,8011,7901,5639,3987,6780,53250,8769,8011,8483,8375,2473,-160,60809.21,6308.16,12627.77,0.43,-13558,-160,42457,4166,13174,0.24,-40361,-160,32731,0,9133,0.14,3403,-20314,43765,4874,15148,0.23,2473,-10536,53452,14162,25331,0.33,9158,-12160,73355,9838,30642,0.43,7737,-24160,41583,7095,18686,0.25,7663,-24160,41583,7095,18686,0.25,3096,-160,57526,6411,41630,0.38
42017,13620,7312,8011,7901,5639,3987,6780,53250,8877,8011,8483,8342,2473,-160,60809.21,6308.16,12627.77,0.35,-13558,-160,42457,4166,13174,0.18,-40361,-160,32731,0,9133,0.1,3403,-20314,43765,4874,15148,0.17,2473,-10536,53452,14162,25331,0.25,9158,-12160,73355,9838,30642,0.34,7737,-24160,41583,7095,18686,0.18,7663,-24160,41583,7095,18686,0.18,3096,-160,57526,6411,41630,0.3
42091,13620,7312,8011,7901,5639,3987,6780,53250,9010,8011,8483,8355,2473,-160,60809.21,3148.36,12627.77,0.34,-13558,-160,42457,4166,13174,0.18,-40361,-160,32731,0,9133,0.1,3403,-20314,43765,4874,15148,0.17,2473,-10536,56338,13842,28216,0.3,9158,-12160,73355,4919,30642,0.33,7737,-24160,41583,0,18686,0.18,7663,-24160,41583,0,18686,0.18,3096,-160,57526,3205,41630,0.29
42029,13620,7312,8011,7901,5639,3987,6780,53250,9074,8011,8483,8333,2473,-160,60809.21,3148.36,21780.37,0.31,-13558,-160,42457,0,13174,0.16,-40361,-160,32731,0,9133,0.09,3403,-20314,43765,0,15148,0.15,2473,-10536,56338,2885,28216,0.28,9158,-12160,73355,0,30642,0.31,7737,-24160,41583,0,18686,0.16,7663,-24160,41583,0,18686,0.16,3096,-160,57526,0,41630,0.27
44003,10956,9307,8011,7901,5872,3987,7029,53063,9598,8011,8147,7901,4579,-1,54574.87,17360.78,25676.79,0.36,-11215,-1,33952,4316,10331,0.22,-42621,-1,32612,4183,16709,0.16,5667,-20155,39017,10852,15870,0.27,4579,-9248,35869,-641,17185,0.2,11410,-12001,63310,47205,34925,0.33,9748,-24001,34090,31939,19254,0.22,9661,-24001,34090,31939,19254,0.22,5308,-1,24876,-12263,24876,0.12
44007,10956,9307,8011,7901,5872,3987,7029,53063,9949,8011,8147,7901,4579,-1,54574.87,17360.78,25676.79,0.47,-11215,-1,38418,8781,14796,0.38,-42621,-1,32612,4183,16709,0.23,5667,-20155,39017,10852,15870,0.37,4579,-9248,39473,2963,20789,0.37,11410,-12001,63310,47205,34925,0.45,9748,-24001,37799,35648,22963,0.29,9661,-24001,37799,35648,22963,0.29,5308,-1,27223,-9916,27223,0.17
44009,11098,9307,8011,7901,5872,3987,7051,53227,10116,8011,8147,7902,4579,-1,54574.87,17360.78,25676.79,0.31,-11215,-1,38418,8781,14796,0.22,-42621,-1,32612,4183,16709,0.11,5667,-20155,39017,10852,15870,0.22,4579,-9248,39473,2963,20789,0.21,11410,-12001,68209,52103,36383,0.4,9748,-24001,37799,35648,22963,0.15,9661,-24001,37799,35648,22963,0.15,5308,-1,51852,14713,51852,0.29
44001,10956,9307,8011,7901,5872,3987,7029,53063,11225,8011,8147,7901,4579,-1,57734.95,18422.29,28836.86,0.42,-11215,-1,38418,-1784,14796,0.26,-42621,-1,32612,438,16709,0.13,5667,-20155,39017,7325,15870,0.25,4579,-9248,42692,2708,24008,0.23,11410,-12001,68209,48663,39824,0.43,9748,-24001,37799,33794,22963,0.16,9661,-24001,37799,33794,22963,0.16,5308,-1,51852,14713,51852,0.32
44005,12692,9307,8011,7901,5872,3987,7294,55064,10607,8011,8147,7901,4579,-1,57734.95,3160.08,20713.2,0.41,-11215,-1,42640,8688,19018,0.22,-42621,-1,32612,0,12967,0.13,5667,-20155,39017,0,15870,0.25,4579,-9248,42692,6823,18714,0.22,11410,-12001,73107,9797,37916,0.38,9748,-24001,41308,7218,22763,0.23,9661,-24001,41308,7218,22763,0.23,5308,-1,54832,29956,47334,0.36
45069,7608,4142,6898,9859,6114,4284,6038,44943,3826,6898,9506,8448,2118,-1204,32987.94,-6300.6,12201.82,0.57,-13946,-1204,24297,-16091,8331,0.32,-40117,-1204,16578,-12982,3742,0.26,3026,-21358,23823,-5474,7947,0.33,2118,-11735,21506,-18665,8368,0.18,8887,-13204,32964,12588,10522,0.51,7499,-25204,15974,11139,7418,0.07,7426,-25204,15974,11139,7418,0.07,2726,-1204,22397,-1479,12352,0.35
45001,7608,4142,6898,9859,6114,4284,6038,44943,3888,6898,9506,8773,2118,-1204,32987.94,-6300.6,10152.9,0.49,-13946,-1204,24297,-16091,4665,0.24,-40117,-1204,20320,-9240,7484,0.1,3026,-21358,23823,-9076,4473,0.25,2118,-11735,21506,-18665,8368,0.08,8887,-13204,32964,12588,10522,0.44,7499,-25204,15974,11139,7418,0.04,7426,-25204,15974,11139,7418,0.04,2726,-1204,22397,-1479,10536,0.27
45047,7608,4142,6898,9859,6114,4284,6038,44943,4026,6898,9506,8714,2118,-1204,35049.36,-4239.18,12214.31,0.46,-13946,-1204,24297,-16091,4665,0.24,-40117,-1204,20320,-9240,7484,0.13,3026,-21358,23823,-9076,4473,0.24,2118,-11735,21506,-18665,8368,0.12,8887,-13204,32964,12588,10522,0.43,7499,-25204,17829,12993,9273,0.17,7426,-25204,17829,12993,9273,0.17,2726,-1204,22397,-1479,12352,0.27
45021,7608,4142,6898,9859,6114,4284,6038,44943,4328,6898,9506,8763,2118,-1204,35049.36,-4239.18,12214.31,0.47,-13946,-1204,24297,-16091,4665,0.25,-40117,-1204,20320,-9240,7484,0.15,3026,-21358,23823,-9076,4473,0.26,2118,-11735,21506,-18665,8368,0.13,8887,-13204,32964,12588,10522,0.43,7499,-25204,17829,12993,9273,0.18,7426,-25204,17829,12993,9273,0.18,2726,-1204,22397,-1479,10536,0.28
45087,7692,4142,6898,9859,6114,4284,6051,45040,3760,6898,9506,9413,2118,-1204,35049.36,2061.42,12214.31,0.48,-13946,-1204,24297,0,4665,0.24,-40117,-1204,20320,3742,7484,0.13,3026,-21358,23823,0,4473,0.25,2118,-11735,24653,3147,9441,0.23,8887,-13204,32964,0,6881,0.45,7499,-25204,17829,1855,7418,0.17,7426,-25204,17829,1855,7418,0.17,2726,-1204,43130,20733,31269,0.44
45073,7608,4142,6898,9859,6114,4284,6038,44943,4151,6898,9506,9118,2118,-1204,35049.36,2061.42,12214.31,0.41,-13946,-1204,24297,0,4665,0.19,-40117,-1204,20320,0,7484,0.11,3026,-21358,23823,0,4473,0.2,2118,-11735,24653,3147,9441,0.18,8887,-13204,32964,0,10522,0.37,7499,-25204,17829,1855,9273,0.14,7426,-25204,17829,1855,9273,0.14,2726,-1204,43130,20733,31269,0.39
45075,8088,4142,6898,9859,6114,4284,6113,45498,4428,6898,9506,8687,2118,-1204,35049.36,0,12214.31,0.49,-13946,-1204,24297,0,4665,0.3,-40117,-1204,20320,0,7484,0.2,3026,-21358,23823,0,4473,0.3,2118,-11735,24653,3147,9441,0.29,8887,-13204,32964,0,6881,0.45,7499,-25204,19683,1855,11127,0.21,7426,-25204,19683,1855,11127,0.21,2726,-1204,43130,20733,31269,0.47
45089,7608,4142,6898,9859,6114,4284,6038,44943,3760,6898,9506,9859,2118,-1204,35049.36,0,10169.25,0.55,-13946,-1204,24297,0,4665,0.36,-40117,-1204,20320,0,3742,0.2,3026,-21358,23823,0,4473,0.37,2118,-11735,24653,3147,9441,0.36,8887,-13204,32964,0,6881,0.52,7499,-25204,19683,1855,9273,0.22,7426,-25204,19683,1855,9273,0.22,2726,-1204,43130,20733,29521,0.52
45023,7608,4142,6898,9859,6114,4284,6038,44943,3804,6898,9506,9841,2118,-1204,35049.36,0,10169.25,0.5,-13946,-1204,24297,0,4665,0.27,-40117,-1204,20320,0,3742,0.18,3026,-21358,23823,0,4473,0.28,2118,-11735,24653,0,9441,0.27,8887,-13204,32964,0,6881,0.46,7499,-25204,19683,1855,9273,0.19,7426,-25204,19683,1855,9273,0.19,2726,-1204,43130,0,29521,0.47
45025,7608,4142,6898,9859,6114,4284,6038,44943,3804,6898,9506,9859,2118,-1204,35049.36,0,10169.25,0.51,-13946,-1204,24297,0,4665,0.29,-40117,-1204,20320,0,3742,0.19,3026,-21358,23823,0,4473,0.3,2118,-11735,24653,0,9441,0.29,8887,-13204,36404,3441,10322,0.44,7499,-25204,19683,1855,9273,0.2,7426,-25204,19683,1855,9273,0.2,2726,-1204,43130,0,29521,0.48
45027,7608,4142,6898,9859,6114,4284,6038,44943,3804,6898,9506,9859,2118,-1204,35049.36,0,10169.25,0.51,-13946,-1204,24297,0,4665,0.29,-40117,-1204,20320,0,3742,0.19,3026,-21358,23823,0,4473,0.3,2118,-11735,24653,0,9441,0.29,8887,-13204,36404,3441,10322,0.41,7499,-25204,19683,0,9273,0.2,7426,-25204,19683,0,9273,0.2,2726,-1204,43130,0,29521,0.5
45007,7824,4142,6898,9859,6114,4284,6072,45193,4012,6898,9506,9526,2118,-1204,35049.36,0,10169.25,0.4,-13946,-1204,24297,0,4665,0.2,-40117,-1204,20320,0,3742,0.1,3026,-21358,23823,0,4473,0.21,2118,-11735,24653,0,9441,0.2,8887,-13204,36404,3441,10322,0.33,7499,-25204,19683,0,9273,0.11,7426,-25204,19683,0,9273,0.11,2726,-1204,43130,0,29521,0.37
45041,7800,4142,6898,9859,6114,4284,6068,45165,4241,6898,9506,9333,2118,-1204,35049.36,0,12214.31,0.39,-13946,-1204,24297,0,4665,0.21,-40117,-1204,20320,0,7484,0.13,3026,-21358,23823,0,4473,0.21,2118,-11735,24653,0,9441,0.2,8887,-13204,36404,3441,10322,0.32,7499,-25204,19683,0,9273,0.14,7426,-25204,19683,0,9273,0.14,2726,-1204,43130,0,31269,0.37
45059,7608,4142,6898,9859,6114,4284,6038,44943,4257,6898,9506,9513,2118,-1204,35049.36,0,12214.31,0.44,-13946,-1204,24297,0,4665,0.2,-40117,-1204,20320,0,7484,0.1,3026,-21358,23823,0,4473,0.21,2118,-11735,24653,0,9441,0.2,8887,-13204,36404,0,10322,0.36,7499,-25204,19683,0,9273,0.11,7426,-25204,19683,0,9273,0.11,2726,-1204,43130,0,31269,0.42
45031,7884,4142,6898,9859,6114,4284,6081,45262,4173,6898,9506,9350,2118,-1204,35049.36,0,10169.25,0.47,-13946,-1204,24297,0,4665,0.27,-40117,-1204,20320,0,3742,0.16,3026,-21358,23823,0,4473,0.28,2118,-11735,24653,0,9441,0.27,8887,-13204,36404,0,10322,0.39,7499,-25204,19683,0,9273,0.17,7426,-25204,19683,0,9273,0.17,2726,-1204,43130,0,29521,0.46
45057,7788,4142,6898,9859,6114,4284,6066,45151,3786,6898,9506,9841,2118,-1204,35049.36,0,10169.25,0.39,-13946,-1204,24297,0,4665,0.2,-40117,-1204,20320,0,3742,0.12,3026,-21358,23823,0,4473,0.21,2118,-11735,24653,0,7368,0.2,8887,-13204,36404,0,10322,0.33,7499,-25204,19683,0,9273,0.13,7426,-25204,19683,0,9273,0.13,2726,-1204,43130,0,29521,0.35
45009,7608,4142,6898,9859,6114,4284,6038,44943,4012,6898,9506,9859,2118,-1204,35049.36,0,10169.25,0.51,-13946,-1204,24297,0,4665,0.33,-40117,-1204,20320,0,3742,0.21,3026,-21358,23823,0,4473,0.33,2118,-11735,24653,0,9441,0.32,8887,-13204,36404,0,10322,0.42,7499,-25204,19683,0,9273,0.22,7426,-25204,19683,0,9273,0.22,2726,-1204,45739,2609,32130,0.57
45011,7608,4142,6898,9859,6114,4284,6038,44943,4012,6898,9506,9859,2118,-1204,35049.36,0,10169.25,0.49,-13946,-1204,24297,0,4665,0.3,-40117,-1204,20320,0,3742,0.17,3026,-21358,23823,0,4473,0.31,2118,-11735,24653,0,9441,0.3,8887,-13204,36404,0,10322,0.41,7499,-25204,19683,0,9273,0.18,7426,-25204,19683,0,9273,0.18,2726,-1204,45739,2609,32130,0.56
45049,7608,4142,6898,9859,6114,4284,6038,44943,4026,6898,9506,9859,2118,-1204,35049.36,0,10169.25,0.48,-13946,-1204,24297,0,4665,0.28,-40117,-1204,20320,0,3742,0.18,3026,-21358,23823,0,4473,0.28,2118,-11735,24653,0,9441,0.27,8887,-13204,36404,0,10322,0.42,7499,-25204,19683,0,9273,0.19,7426,-25204,19683,0,9273,0.19,2726,-1204,45739,2609,32130,0.55
45083,8136,4142,6898,9859,6114,4284,6120,45553,3970,6898,9506,9427,2118,-1204,35049.36,0,10169.25,0.38,-13946,-1204,24297,0,4665,0.2,-40117,-1204,20320,0,3742,0.11,3026,-21358,23823,0,4473,0.2,2118,-11735,24653,0,7368,0.19,8887,-13204,36404,0,10322,0.31,7499,-25204,19683,0,9273,0.12,7426,-25204,19683,0,9273,0.12,2726,-1204,45739,2609,32130,0.44
45055,7680,4142,6898,9859,6114,4284,6049,45026,4235,6898,9506,9698,2118,-1204,37078.87,2029.51,12198.76,0.37,-13946,-1204,24297,0,4665,0.18,-40117,-1204,20320,0,3742,0.11,3026,-21358,23823,0,4473,0.19,2118,-11735,24653,0,9441,0.18,8887,-13204,36404,0,10322,0.32,7499,-25204,19683,0,9273,0.12,7426,-25204,19683,0,9273,0.12,2726,-1204,45739,0,32130,0.45
45033,7608,4142,6898,9859,6114,4284,6038,44943,4173,6898,9506,9859,2118,-1204,37078.87,2029.51,12198.76,0.53,-13946,-1204,24297,0,4665,0.32,-40117,-1204,20320,0,3742,0.22,3026,-21358,23823,0,4473,0.33,2118,-11735,24653,0,9441,0.32,8887,-13204,36404,0,10322,0.46,7499,-25204,19683,0,9273,0.23,7426,-25204,19683,0,9273,0.23,2726,-1204,45739,0,32130,0.63
45061,7608,4142,6898,9859,6114,4284,6038,44943,4257,6898,9506,9859,2118,-1204,37078.87,2029.51,12198.76,0.5,-13946,-1204,24297,0,4665,0.28,-40117,-1204,20320,0,3742,0.16,3026,-21358,23823,0,4473,0.29,2118,-11735,24653,0,9441,0.27,8887,-13204,36404,0,10322,0.45,7499,-25204,19683,0,9273,0.17,7426,-25204,19683,0,9273,0.17,2726,-1204,45739,0,32130,0.58
45005,7620,4142,6898,9859,6114,4284,6040,44957,4251,6898,9506,9859,2118,-1204,37078.87,2029.51,12198.76,0.59,-13946,-1204,24297,0,4665,0.35,-40117,-1204,20320,0,3742,0.24,3026,-21358,23823,0,4473,0.35,2118,-11735,24653,0,9441,0.34,8887,-13204,36404,0,10322,0.51,7499,-25204,19683,0,9273,0.25,7426,-25204,19683,0,9273,0.25,2726,-1204,45739,0,32130,0.68
45065,7608,4142,6898,9859,6114,4284,6038,44943,4389,6898,9506,9859,2118,-1204,37078.87,0,12198.76,0.41,-13946,-1204,24297,0,4665,0.24,-40117,-1204,20320,0,3742,0.15,3026,-21358,23823,0,4473,0.25,2118,-11735,24653,0,9441,0.24,8887,-13204,36404,0,10322,0.37,7499,-25204,19683,0,9273,0.15,7426,-25204,19683,0,9273,0.15,2726,-1204,45739,0,32130,0.49
45067,7608,4142,6898,9859,6114,4284,6038,44943,4389,6898,9506,9859,2118,-1204,37078.87,0,12198.76,0.51,-13946,-1204,24297,0,4665,0.32,-40117,-1204,20320,0,3742,0.22,3026,-21358,23823,0,4473,0.33,2118,-11735,24653,0,9441,0.32,8887,-13204,36404,0,10322,0.47,7499,-25204,19683,0,9273,0.23,7426,-25204,19683,0,9273,0.23,2726,-1204,45739,0,32130,0.6
45071,8460,4142,6898,9859,6114,4284,6170,45927,4090,6898,9506,9413,2118,-1204,37078.87,0,12198.76,0.38,-13946,-1204,24297,0,4665,0.17,-40117,-1204,20320,0,3742,0.12,3026,-21358,23823,0,4473,0.18,2118,-11735,24653,0,7368,0.17,8887,-13204,36404,0,10322,0.33,7499,-25204,19683,0,7418,0.13,7426,-25204,19683,0,7418,0.13,2726,-1204,45739,0,32130,0.47
45029,8496,4142,6898,9859,6114,4284,6176,45969,3804,6898,9506,9859,2118,-1204,37078.87,0,10137.34,0.48,-13946,-1204,24297,0,4665,0.25,-40117,-1204,20320,0,3742,0.12,3026,-21358,29296,5473,9947,0.35,2118,-11735,24653,0,7368,0.25,8887,-13204,36404,0,10322,0.42,7499,-25204,21538,1855,9273,0.1,7426,-25204,21538,1855,9273,0.1,2726,-1204,48866,3127,33783,0.54
45077,8820,4142,6898,9859,6114,4284,6226,46343,4264,6898,9506,9519,2118,-1204,39133.5,2054.63,12191.97,0.48,-13946,-1204,29962,5665,10331,0.27,-40117,-1204,20320,0,3742,0.12,3026,-21358,29296,5473,9947,0.28,2118,-11735,24653,0,7368,0.2,8887,-13204,36404,0,10322,0.34,7499,-25204,21538,1855,9273,0.1,7426,-25204,21538,1855,9273,0.1,2726,-1204,48866,3127,33783,0.44
45003,8760,4142,6898,9859,6114,4284,6217,46274,4251,6898,9506,9606,2118,-1204,39133.5,2054.63,12191.97,0.44,-13946,-1204,29962,5665,10331,0.25,-40117,-1204,20320,0,3742,0.11,3026,-21358,29296,5473,9947,0.25,2118,-11735,24653,0,7368,0.18,8887,-13204,36404,0,10322,0.3,7499,-25204,21538,1855,9273,0.09,7426,-25204,21538,1855,9273,0.09,2726,-1204,48866,3127,33783,0.4
45045,8820,4142,6898,9859,6114,4284,6226,46343,4332,6898,9506,9514,2118,-1204,39133.5,2054.63,12191.97,0.4,-13946,-1204,29962,5665,10331,0.23,-40117,-1204,24062,3742,7484,0.17,3026,-21358,29296,5473,9947,0.24,2118,-11735,24653,0,7368,0.17,8887,-13204,36404,0,10322,0.28,7499,-25204,21538,1855,9273,0.07,7426,-25204,21538,1855,9273,0.07,2726,-1204,48866,3127,33783,0.37
45037,8760,4142,6898,9859,6114,4284,6217,46274,4289,6898,9506,9617,2118,-1204,39133.5,2054.63,12191.97,0.44,-13946,-1204,29962,5665,10331,0.27,-40117,-1204,24062,3742,7484,0.24,3026,-21358,29296,0,9947,0.28,2118,-11735,24653,0,7368,0.23,8887,-13204,36404,0,10322,0.3,7499,-25204,21538,0,9273,0.11,7426,-25204,21538,0,9273,0.11,2726,-1204,48866,0,33783,0.4
45043,8664,4142,6898,9859,6114,4284,6202,46163,4977,6898,9506,9142,2118,-1204,39133.5,0,14253.39,0.48,-13946,-1204,29962,0,10331,0.3,-40117,-1204,24062,3742,7484,0.21,3026,-21358,29296,0,9947,0.31,2118,-11735,24653,0,7368,0.2,8887,-13204,39020,2616,12938,0.42,7499,-25204,21538,0,9273,0.12,7426,-25204,21538,0,9273,0.12,2726,-1204,48866,0,35256,0.44
45085,9228,4142,6898,9859,6114,4284,6290,46815,4220,6898,9506,9422,2118,-1204,39133.5,0,12191.97,0.48,-13946,-1204,29962,0,10331,0.27,-40117,-1204,24062,3742,7484,0.2,3026,-21358,29296,0,9947,0.28,2118,-11735,24653,0,5294,0.19,8887,-13204,39020,2616,9497,0.42,7499,-25204,23392,1855,9273,0.21,7426,-25204,23392,1855,9273,0.21,2726,-1204,48866,0,32309,0.43
45053,8808,4142,6898,9859,6114,4284,6225,46330,4530,6898,9506,9682,2118,-1204,39133.5,0,12191.97,0.52,-13946,-1204,29962,0,10331,0.3,-40117,-1204,24062,0,7484,0.24,3026,-21358,29296,0,9947,0.31,2118,-11735,28800,4147,11515,0.31,8887,-13204,39020,2616,9497,0.44,7499,-25204,23392,1855,11127,0.25,7426,-25204,23392,1855,11127,0.25,2726,-1204,48866,0,32309,0.46
45039,9516,4142,6898,9859,6114,4284,6334,47147,4038,6898,9506,9701,2118,-1204,39133.5,0,12191.97,0.53,-13946,-1204,29962,0,5665,0.34,-40117,-1204,24062,0,7484,0.26,3026,-21358,29296,0,5473,0.35,2118,-11735,28800,4147,9441,0.35,8887,-13204,39020,2616,9497,0.48,7499,-25204,23392,1855,9273,0.27,7426,-25204,23392,1855,9273,0.27,2726,-1204,59360,10495,41331,0.64
45081,9516,4142,6898,9859,6114,4284,6334,47147,4160,6898,9506,9703,2118,-1204,48308.95,9175.45,21367.42,0.52,-13946,-1204,29962,0,5665,0.29,-40117,-1204,24062,0,7484,0.23,3026,-21358,29296,0,5473,0.3,2118,-11735,28800,4147,9441,0.31,8887,-13204,43883,4863,14360,0.51,7499,-25204,23392,1855,9273,0.24,7426,-25204,23392,1855,9273,0.24,2726,-1204,59360,10495,41331,0.58
45017,9516,4142,6898,9859,6114,4284,6334,47147,4289,6898,9506,9706,2118,-1204,48308.95,9175.45,21367.42,0.49,-13946,-1204,29962,0,5665,0.28,-40117,-1204,24062,0,7484,0.2,3026,-21358,29296,0,5473,0.29,2118,-11735,28800,4147,9441,0.29,8887,-13204,43883,4863,14360,0.48,7499,-25204,23392,0,9273,0.21,7426,-25204,23392,0,9273,0.21,2726,-1204,59360,10495,41331,0.58
45063,9516,4142,6898,9859,6114,4284,6334,47147,4389,6898,9506,9696,2118,-1204,48308.95,9175.45,21367.42,0.38,-13946,-1204,29962,0,5665,0.19,-40117,-1204,24062,0,7484,0.14,3026,-21358,29296,0,5473,0.19,2118,-11735,28800,0,9441,0.2,8887,-13204,43883,4863,14360,0.37,7499,-25204,23392,0,9273,0.15,7426,-25204,23392,0,9273,0.15,2726,-1204,59360,10495,41331,0.42
45079,9516,4142,6898,9859,6114,4284,6334,47147,4451,6898,9506,9693,2118,-1204,48308.95,9175.45,21367.42,0.42,-13946,-1204,29962,0,5665,0.23,-40117,-1204,24062,0,7484,0.17,3026,-21358,29296,0,5473,0.23,2118,-11735,28800,0,9441,0.24,8887,-13204,43883,4863,14360,0.41,7499,-25204,23392,0,9273,0.18,7426,-25204,23392,0,9273,0.18,2726,-1204,59360,0,41331,0.48
45091,9756,4142,6898,9859,6114,4284,6372,47425,4403,6898,9506,9842,2118,-1204,48308.95,0,19345.99,0.39,-13946,-1204,29962,0,5665,0.21,-40117,-1204,24062,0,7484,0.16,3026,-21358,29296,0,5473,0.21,2118,-11735,28800,0,9441,0.22,8887,-13204,43883,0,14360,0.38,7499,-25204,25101,1709,9127,0.15,7426,-25204,25101,1709,9127,0.15,2726,-1204,59360,0,39857,0.44
45051,9660,4142,6898,9859,6114,4284,6357,47314,5160,6898,9506,9232,2118,-1204,48308.95,0,21367.42,0.48,-13946,-1204,29962,0,10331,0.25,-40117,-1204,24062,0,7484,0.19,3026,-21358,29296,0,5473,0.26,2118,-11735,28800,0,9441,0.26,8887,-13204,43883,0,14360,0.47,7499,-25204,25101,1709,10982,0.18,7426,-25204,25101,1709,10982,0.18,2726,-1204,59360,0,41331,0.54
45035,10752,4142,6898,9859,6114,4284,6526,48575,4645,6898,9506,9833,2118,-1204,51462.44,3153.49,16413.08,0.44,-13946,-1204,29962,0,5665,0.18,-40117,-1204,24062,0,3742,0.14,3026,-21358,29296,0,5473,0.18,2118,-11735,32697,3897,11191,0.15,8887,-13204,47324,3441,14360,0.34,7499,-25204,27810,4418,9982,0.2,7426,-25204,27810,4418,9982,0.2,2726,-1204,64471,5111,42074,0.37
45015,10752,4142,6898,9859,6114,4284,6526,48575,4696,6898,9506,9834,2118,-1204,51462.44,3153.49,16413.08,0.46,-13946,-1204,29962,0,5665,0.19,-40117,-1204,24062,0,3742,0.15,3026,-21358,29296,0,5473,0.2,2118,-11735,32697,3897,11191,0.16,8887,-13204,47324,3441,14360,0.35,7499,-25204,27810,4418,9982,0.21,7426,-25204,27810,4418,9982,0.21,2726,-1204,64471,5111,42074,0.41
45013,10596,4142,6898,9859,6114,4284,6502,48395,5219,6898,9506,9666,2118,-1204,51462.44,3153.49,18474.49,0.41,-13946,-1204,29962,0,5665,0.15,-40117,-1204,27804,3742,7484,0.17,3026,-21358,29296,0,5473,0.15,2118,-11735,32697,3897,11191,0.12,8887,-13204,47324,3441,14360,0.3,7499,-25204,27810,2709,11836,0.17,7426,-25204,27810,2709,11836,0.17,2726,-1204,64471,5111,42074,0.36
45019,10752,4142,6898,9859,6114,4284,6526,48575,5340,6898,9506,9832,2118,-1204,51462.44,3153.49,16413.08,0.46,-13946,-1204,29962,0,5665,0.23,-40117,-1204,27804,3742,7484,0.25,3026,-21358,34519,5223,10697,0.29,2118,-11735,32697,3897,11191,0.2,8887,-13204,50106,6223,17143,0.43,7499,-25204,27810,2709,9982,0.25,7426,-25204,27810,2709,9982,0.25,2726,-1204,64471,5111,42074,0.41
46005,7128,5369,7047,9589,6547,4046,4576,44302,5137,7047,9622,9154,2691,-1072,34928.11,3824.98,12202.27,0.38,-13320,-1072,23910,-6583,4665,0.18,-40511,-1072,19933,-9278,7484,0.08,3634,-21226,23436,-5511,4473,0.18,2691,-11353,24266,-5741,11515,0.17,9325,-13072,36017,19432,13962,0.3,7884,-25072,19296,18520,11127,0.09,7808,-25072,19296,18520,11127,0.09,3323,-1072,14625,-13204,0,0.01
